ModelId,BrandName,ModelName,Exclude,CarType
12289,HONDA MOTORCYCLES,NX,,М
12258,HONDA MOTORCYCLES,PA,,М
12290,HONDA MOTORCYCLES,PCX,,М
12291,HONDA MOTORCYCLES,PK,,М
12292,HONDA MOTORCYCLES,PS,,М
12293,HONDA MOTORCYCLES,PX,,М
36246,HONDA MOTORCYCLES,RC,,М
12294,HONDA MOTORCYCLES,RVF,,М
12295,HONDA MOTORCYCLES,SA,,М
12021,HONDA MOTORCYCLES,SCV,,М
12272,HONDA MOTORCYCLES,SES,,М
12296,HONDA MOTORCYCLES,SFX,,М
12297,HONDA MOTORCYCLES,SGX,,М
12298,HONDA MOTORCYCLES,SH,,М
13490,HONDA MOTORCYCLES,SILVERWING,,М
12301,HONDA MOTORCYCLES,SJ,,М
12302,HONDA MOTORCYCLES,SLR,,М
12299,HONDA MOTORCYCLES,SRX,,М
12303,HONDA MOTORCYCLES,ST,,М
12304,HONDA MOTORCYCLES,SW-T,,М
12305,HONDA MOTORCYCLES,SXR,,М
12306,HONDA MOTORCYCLES,VF,,М
12307,HONDA MOTORCYCLES,VFR,,М
13489,HONDA MOTORCYCLES,VISION,,М
12308,HONDA MOTORCYCLES,VT,,М
12309,HONDA MOTORCYCLES,VTR,,М
12310,HONDA MOTORCYCLES,VTX,,М
12311,HONDA MOTORCYCLES,WAVE,,М
12312,HONDA MOTORCYCLES,X8R,,М
37227,HONDA MOTORCYCLES,X-ADV,,М
12313,HONDA MOTORCYCLES,XBR,,М
12314,HONDA MOTORCYCLES,XL,,М
12315,HONDA MOTORCYCLES,XLR,,М
12316,HONDA MOTORCYCLES,XR,,М
12317,HONDA MOTORCYCLES,XRV,,М
13486,HONDA MOTORCYCLES,Z,,М
12318,HONDA MOTORCYCLES,ZB,,М
36254,HOREX MOTORCYCLES,IMPERATOR,,М
36257,HOREX MOTORCYCLES,REBELL,,М
36252,HOREX MOTORCYCLES,REGINA,,М
36255,HOREX MOTORCYCLES,RESIDENT,,М
36240,HOREX MOTORCYCLES,VR6,,М
37756,HUANGHAI,PLUTUS Пикап,,Л
32058,HUMMER,H1 вездеход закрытый,,Л
32060,HUMMER,H2 вездеход закрытый,,Л
4277,HUMMER,HUMMER H1,,Л
4931,HUMMER,HUMMER H2,,Л
5439,HUMMER,HUMMER H2  SUT,,Л
5459,HUMMER,HUMMER H3,,Л
13916,HUSABERG MOTORCYCLES,FE,,М
13917,HUSABERG MOTORCYCLES,TE,,М
37574,HUSQVARNA MOTORCYCLE,401,,М
14905,HUSQVARNA MOTORCYCLE,701,,М
13939,HUSQVARNA MOTORCYCLE,FE,,М
36684,HUSQVARNA MOTORCYCLE,FS,,М
13938,HUSQVARNA MOTORCYCLE,LT,,М
13936,HUSQVARNA MOTORCYCLE,NUDA,,М
13928,HUSQVARNA MOTORCYCLE,SM,,М
13935,HUSQVARNA MOTORCYCLE,SMR,,М
13925,HUSQVARNA MOTORCYCLE,TE,,М
13923,HUSQVARNA MOTORCYCLE,TR,,М
13921,HUSQVARNA MOTORCYCLE,WR,,М
13922,HUSQVARNA MOTORCYCLE,WRE,,М
13937,HUSQVARNA MOTORCYCLE,WSM,,М
12320,HYOSUNG MOTORCYCLES,AQUILA,,М
12321,HYOSUNG MOTORCYCLES,AVANTI,,М
12322,HYOSUNG MOTORCYCLES,BOOMER,,М
12323,HYOSUNG MOTORCYCLES,CAB,,М
12324,HYOSUNG MOTORCYCLES,CRUISE,,М
12325,HYOSUNG MOTORCYCLES,GAMMA,,М
37703,HYOSUNG MOTORCYCLES,GD,,М
12326,HYOSUNG MOTORCYCLES,GF,,М
12327,HYOSUNG MOTORCYCLES,GS,,М
12328,HYOSUNG MOTORCYCLES,GT,,М
12329,HYOSUNG MOTORCYCLES,GV,,М
12330,HYOSUNG MOTORCYCLES,HYPER,,М
12331,HYOSUNG MOTORCYCLES,KARION,,М
12332,HYOSUNG MOTORCYCLES,MS,,М
12333,HYOSUNG MOTORCYCLES,SF,,М
12334,HYOSUNG MOTORCYCLES,ST,,М
12335,HYOSUNG MOTORCYCLES,SUPERCAB,,М
12336,HYOSUNG MOTORCYCLES,XRX,,М
1294,HYUNDAI,ACCENT I (X-3),,Л
4597,HYUNDAI,ACCENT II (LC),,Л
5622,HYUNDAI,ACCENT III (MC),,Л
5623,HYUNDAI,ACCENT III седан (MC),,Л
4903,HYUNDAI,ACCENT II седан (LC),,Л
3864,HYUNDAI,ACCENT седан (X-3),,Л
3511,HYUNDAI,ATOS (MX),,Л
4849,HYUNDAI,COUPE (GK),,Л
1575,HYUNDAI,COUPE (RD),,Л
36253,HYUNDAI,CRETA,,Л
4688,HYUNDAI,ELANTRA (XD),,Л
36491,HYUNDAI,ELANTRA седан (AD),,Л
7471,HYUNDAI,ELANTRA седан (HD),,Л
10165,HYUNDAI,"ELANTRA седан (MD, UD)",,Л
4687,HYUNDAI,ELANTRA седан (XD),,Л
9144,HYUNDAI,EQUUS / CENTENNIAL,,Л
6850,HYUNDAI,EQUUS / CENTENNIAL (JS),,Л
4942,HYUNDAI,GALLOPER I,,Л
4694,HYUNDAI,GALLOPER II (JK-01),,Л
9142,HYUNDAI,GENESIS (BH),,Л
13121,HYUNDAI,GENESIS (DH),,Л
9143,HYUNDAI,GENESIS купе,,Л
4901,HYUNDAI,GETZ (TB),,Л
10890,HYUNDAI,GRACE Фургон,,Л
7935,HYUNDAI,GRANDEUR,,Л
9626,HYUNDAI,GRANDEUR (HG),,Л
5485,HYUNDAI,GRANDEUR (TG),,Л
14830,HYUNDAI,GRANDEUR II,,Л
11508,HYUNDAI,GRAND SANTA FÉ,,Л
1988,HYUNDAI,H-1 / STAREX вэн (A1),,Л
10467,HYUNDAI,H100 c бортовой платформой/ходовая часть,,Л
1941,HYUNDAI,H100 автобус (P),,Л
4001,HYUNDAI,H100 Фургон,,Л
7377,HYUNDAI,H-1 Cargo (TQ),,Л
8043,HYUNDAI,H-1 Travel (TQ),,Л
4623,HYUNDAI,H-1 Фургон (A1),,Л
14150,HYUNDAI,H350 c бортовой платформой/ходовая часть,,Л
14148,HYUNDAI,H350 автобус,,Л
14151,HYUNDAI,H350 Фургон,,Л
4689,HYUNDAI,HIGHWAY VAN,,Л
11774,HYUNDAI,"i10 (BA, IA)",,Л
7368,HYUNDAI,i10 (PA),,Л
13362,HYUNDAI,"i20 (GB, IB)",,Л
8009,HYUNDAI,"i20 (PB, PBT)",,Л
36989,HYUNDAI,"i20 ACTIVE (IB, GB)",,Л
14317,HYUNDAI,i20 купе (GB),,Л
6442,HYUNDAI,i30 (FD),,Л
10445,HYUNDAI,i30 (GD),,Л
37426,HYUNDAI,"i30 (PDE, PD)",,Л
38363,HYUNDAI,i30 FASTBACK (PDE),,Л
11261,HYUNDAI,i30 купе,,Л
6985,HYUNDAI,i30 универсал (FD),,Л
10736,HYUNDAI,i30 универсал (GD),,Л
10446,HYUNDAI,i40 (VF),,Л
9650,HYUNDAI,i40 CW (VF),,Л
36715,HYUNDAI,IONIQ (AE),,Л
9045,HYUNDAI,ix20 (JC),,Л
8260,HYUNDAI,"ix35 (LM, EL, ELH)",,Л
8056,HYUNDAI,ix55,,Л
1295,HYUNDAI,LANTRA I (J-1),,Л
3484,HYUNDAI,LANTRA II (J-2),,Л
1545,HYUNDAI,LANTRA II универсал (J-2),,Л
13380,HYUNDAI,MARCIA,,Л
4789,HYUNDAI,MATRIX (FC),,Л
5426,HYUNDAI,NF V (NF),,Л
4503,HYUNDAI,PONY,,Л
1297,HYUNDAI,PONY / EXCEL седан (X-2),,Л
1296,HYUNDAI,PONY (X-2),,Л
4508,HYUNDAI,PONY Wagon,,Л
2017,HYUNDAI,PONY седан (X-1),,Л
11593,HYUNDAI,PORTER c бортовой платформой/ходовая часть,,Л
7474,HYUNDAI,PORTER Пикап,,Л
7475,HYUNDAI,PORTER Фургон,,Л
4712,HYUNDAI,SANTA FÉ I (SM),,Л
5600,HYUNDAI,SANTA FÉ II (CM),,Л
10515,HYUNDAI,SANTA FÉ III (DM),,Л
4740,HYUNDAI,SANTAMO,,Л
1298,HYUNDAI,S COUPE (SLC),,Л
9145,HYUNDAI,SOLARIS IV (RB),,Л
10468,HYUNDAI,SOLARIS IV седан (RB),,Л
38099,HYUNDAI,SOLARIS седан,,Л
1299,HYUNDAI,SONATA II (Y-2),,Л
1300,HYUNDAI,SONATA III (Y-3),,Л
3682,HYUNDAI,SONATA IV (EF),,Л
4847,HYUNDAI,SONATA VI (YF),,Л
4836,HYUNDAI,TERRACAN (HP),,Л
4627,HYUNDAI,TRAJET (FO),,Л
5157,HYUNDAI,TUCSON (JM),,Л
14316,HYUNDAI,TUCSON (TL),,Л
9575,HYUNDAI,VELOSTER (FS),,Л
4096,HYUNDAI,XG (XG),,Л
35625,HYUNDAI,XG седан,,Л
14267,INDIAN MOTORCYCLES,CHIEF,,М
14269,INDIAN MOTORCYCLES,CHIEFTAIN,,М
14270,INDIAN MOTORCYCLES,ROADMASTER,,М
14268,INDIAN MOTORCYCLES,SCOUT,,М
36419,INDIAN MOTORCYCLES,SPRINGFIELD,,М
4271,INDIGO,3000 Кабриолет,,Л
7596,INFINITI,EX,,Л
5441,INFINITI,FX,,Л
10322,INFINITI,FX,,Л
4478,INFINITI,G20,,Л
8940,INFINITI,G Кабриолет,,Л
7597,INFINITI,G купе,,Л
7598,INFINITI,G седан,,Л
10321,INFINITI,G седан,,Л
4479,INFINITI,I30,,Л
4480,INFINITI,J30,,Л
10662,INFINITI,JX вездеход закрытый,,Л
8941,INFINITI,M (Y51),,Л
4482,INFINITI,M30 Convertible,,Л
4481,INFINITI,M30 купе,,Л
6086,INFINITI,M35,,Л
9737,INFINITI,M37,,Л
14907,INFINITI,Q30,,Л
4483,INFINITI,Q45 I,,Л
8930,INFINITI,Q45 II (FY33),,Л
11419,INFINITI,Q50,,Л
36966,INFINITI,Q60 купе,,Л
11905,INFINITI,Q70 (Y51),,Л
36405,INFINITI,QX30,,Л
4484,INFINITI,QX4,,Л
11859,INFINITI,QX50,,Л
10323,INFINITI,QX56,,Л
11904,INFINITI,QX60,,Л
11858,INFINITI,QX70,,Л
13047,INFINITI,QX80,,Л
4824,INNOCENTI,ELBA (146),,Л
4825,INNOCENTI,KORAL,,Л
1451,INNOCENTI,MINI,,Л
7566,INNOCENTI,REGENT,,Л
38344,IRAN KHODRO (IKCO),PAYKAN седан,,Л
4254,IRMSCHER,COUPE,,Л
4256,IRMSCHER,GT,,Л
4257,IRMSCHER,OMEGA Caravan,,Л
4255,IRMSCHER,SENATOR,,Л
4272,ISDERA,COMMENDATORE,,Л
4273,ISDERA,IMPERATOR,,Л
38527,ISDERA,IMPERATOR,,Л
5492,ISUZU,ASCENDER,,Л
1607,ISUZU,CAMPO (KB),,Л
5490,ISUZU,"D-MAX I (TFR, TFS)",,Л
10252,ISUZU,"D-MAX II (TFR, TFS)",,Л
11172,ISUZU,"D-MAX II c бортовой платформой/ходовая часть (TFR, TFS)",,Л
7486,ISUZU,"ELF c бортовой платформой/ходовая часть (NKR7_, NKS7_, NHR6_",,Г
7485,ISUZU,"ELF c бортовой платформой/ходовая часть (NKR8_, NKQ8_)",,Г
5420,ISUZU,GEMINI,,Л
1186,ISUZU,GEMINI (JT),,Л
5419,ISUZU,GEMINI седан,,Л
1185,ISUZU,GEMINI седан (JT),,Л
5421,ISUZU,IMPULSE,,Л
1188,ISUZU,"MIDI Van (94000, 98000)",,Л
3927,ISUZU,"MIDI автобус (94000, 98000)",,Л
2057,ISUZU,MIDI Фургон (98000N),,Л
1844,ISUZU,PIAZZA (JR_),,Л
7493,ISUZU,TFR/TFS Пикап (TF_),,Л
11384,ISUZU,TF Пикап,,Л
1184,ISUZU,TROOPER I (UBS),,Л
5019,ISUZU,TROOPER II (UB),,Л
4643,ISUZU,TROOPER III,,Л
5023,ISUZU,TROOPER III Вездеход открытый,,Л
5021,ISUZU,TROOPER II Вездеход открытый (UB),,Л
1187,ISUZU,TROOPER I Вездеход открытый (UBS),,Л
8667,ISUZU,WFR автобус,,Л
10745,ISUZU,WFR Фургон,,Л
12337,ITALJET MOTORCYCLES,DRAGSTER,,M
12338,ITALJET MOTORCYCLES,FORMULA,,M
14571,ITALJET MOTORCYCLES,TORPEDO,,M
14311,IVECO,DAILY CITYS автобус,,Г
9522,IVECO,DAILY I c бортовой платформой/ходовая часть,,Г
10641,IVECO,DAILY II c бортовой платформой/ходовая часть,,Г
9524,IVECO,DAILY III c бортовой платформой/ходовая часть,,Г
14309,IVECO,DAILY III автобус,,Г
9523,IVECO,DAILY III Фургон/универсал,,Г
10642,IVECO,DAILY II автобус,,Г
10644,IVECO,DAILY II Самосвал,,Г
10643,IVECO,DAILY II Фургон/универсал,,Г
9527,IVECO,DAILY IV c бортовой платформой/ходовая часть,,Г
9745,IVECO,DAILY IV автобус,,Г
9526,IVECO,DAILY IV Самосвал,,Г
9525,IVECO,DAILY IV Фургон/универсал,,Г
9520,IVECO,DAILY I Фургон/универсал,,Г
14312,IVECO,DAILY LINE автобус,,Г
14313,IVECO,DAILY TOURYS автобус,,Г
10645,IVECO,DAILY V c бортовой платформой/ходовая часть,,Г
13059,IVECO,DAILY VI c бортовой платформой/ходовая часть,,Г
13060,IVECO,DAILY VI Фургон,,Г
36398,IVECO,DAILY VI Фургон/универсал,,Г
10647,IVECO,DAILY V Самосвал,,Г
10648,IVECO,DAILY V Фургон/универсал,,Г
7974,IVECO,MASSIF Single Cab,,Г
7972,IVECO,MASSIF Station Wagon,,Г
7973,IVECO,MASSIF Пикап,,Г
37834,IZH,2125,,Л
37835,IZH,2715 Пикап,,Л
37836,IZH,2715 Фургон,,Л
37837,IZH,2717,,Л
37838,IZH,ORBITA (2126),,Л
37839,IZH,ORBITA универсал (21262),,Л
11385,JAC,J5 седан,,Л
38078,JAGUAR,E-PACE (X540),,Л
1712,JAGUAR,E-TYPE,,Л
1713,JAGUAR,E-TYPE 2+2,,Л
1714,JAGUAR,E-TYPE Convertible,,Л
14864,JAGUAR,F-PACE (X761),,Л
10822,JAGUAR,F-TYPE Кабриолет (X152),,Л
11839,JAGUAR,F-TYPE купе (X152),,Л
38533,JAGUAR,I-PACE (X590),,Л
3953,JAGUAR,S-TYPE (X200),,Л
13223,JAGUAR,XE (X760),,Л
6720,JAGUAR,XF (X250),,Л
14381,JAGUAR,XF (X260),,Л
10547,JAGUAR,XF SPORTBRAKE (X250),,Л
37987,JAGUAR,XF SPORTBRAKE (X260),,Л
101,JAGUAR,XJ,,Л
105,JAGUAR,"XJ (X300, X330)",,Л
4138,JAGUAR,XJ (X308),,Л
4977,JAGUAR,XJ (X350),,Л
8797,JAGUAR,XJ (X351),,Л
95,JAGUAR,"XJ (XJ40, XJ81)",,Л
13289,JAGUAR,XJ220 купе (X27),,Л
117,JAGUAR,XJSC Convertible (X27),,Л
111,JAGUAR,XJ купе,,Л
1577,JAGUAR,XK 8 Convertible (X100),,Л
1576,JAGUAR,XK 8 купе (X100),,Л
5481,JAGUAR,XK Кабриолет (X150),,Л
5480,JAGUAR,XK купе (X150),,Л
4741,JAGUAR,X-TYPE (X400),,Л
5107,JAGUAR,X-TYPE универсал (X400),,Л
12045,JAWA MOTORCYCLES,360,,М
12046,JAWA MOTORCYCLES,361/05,,М
12047,JAWA MOTORCYCLES,362,,М
12044,JAWA MOTORCYCLES,559,,М
12043,JAWA MOTORCYCLES,590/5,,М
12339,JAWA MOTORCYCLES,BABETTA,,М
12042,JAWA MOTORCYCLES,DANDY,,М
12340,JAWA MOTORCYCLES,TS,,М
6383,JEEP,CHEROKEE,,Л
4823,JEEP,CHEROKEE (KJ),,Л
11738,JEEP,CHEROKEE (KL),,Л
4242,JEEP,CHEROKEE (XJ),,Л
4591,JEEP,CJ5 - CJ8,,Л
5486,JEEP,"COMMANDER (XK, XH)",,Л
5605,JEEP,COMPASS (MK49),,Л
37718,JEEP,COMPASS (MP),,Л
4243,JEEP,GRAND CHEROKEE I (ZJ),,Л
4244,JEEP,"GRAND CHEROKEE II (WJ, WG)",,Л
5438,JEEP,"GRAND CHEROKEE III (WH, WK)",,Л
9072,JEEP,"GRAND CHEROKEE IV (WK, WK2)",,Л
8075,JEEP,LIBERTY (KK),,Л
6740,JEEP,PATRIOT (MK74),,Л
13019,JEEP,"RENEGADE вездеход закрытый (BU, B1)",,Л
32269,JEEP,WAGONEER вездеход закрытый,,Л
4240,JEEP,"WRANGLER I (YJ, SJ_)",,Л
4241,JEEP,WRANGLER II (TJ),,Л
7574,JEEP,WRANGLER III (JK),,Л
4281,JENSEN,GT купе,,Л
4280,JENSEN,HEALEY,,Л
4282,JENSEN,INTERCEPTOR Mk II,,Л
4283,JENSEN,INTERCEPTOR MK III,,Л
4285,JENSEN,INTERCEPTOR S4,,Л
4284,JENSEN,INTERCEPTOR SP,,Л
4286,JENSEN,S-V8,,Л
10581,JMC,BOARDING Пикап,,Л
13187,JMC,LANDWIND вездеход закрытый,,Л
13475,KAWASAKI MOTORCYCLES,AE,,М
13474,KAWASAKI MOTORCYCLES,AR,,М
12341,KAWASAKI MOTORCYCLES,D-TRACKER,,М
12342,KAWASAKI MOTORCYCLES,EL,,М
12343,KAWASAKI MOTORCYCLES,ELIMINATOR,,М
12344,KAWASAKI MOTORCYCLES,EN,,М
12345,KAWASAKI MOTORCYCLES,ER,,М
12346,KAWASAKI MOTORCYCLES,ESTRELLA,,М
12347,KAWASAKI MOTORCYCLES,GPX,,М
12348,KAWASAKI MOTORCYCLES,GPZ,,М
12349,KAWASAKI MOTORCYCLES,GTR,,М
12027,KAWASAKI MOTORCYCLES,H,,М
12032,KAWASAKI MOTORCYCLES,J,,М
13472,KAWASAKI MOTORCYCLES,K,,М
12350,KAWASAKI MOTORCYCLES,KL,,М
12351,KAWASAKI MOTORCYCLES,KLE,,М
12352,KAWASAKI MOTORCYCLES,KLR,,М
12353,KAWASAKI MOTORCYCLES,KLV,,М
12354,KAWASAKI MOTORCYCLES,KLX,,М
12355,KAWASAKI MOTORCYCLES,KMX,,М
12356,KAWASAKI MOTORCYCLES,NINJA,,М
12357,KAWASAKI MOTORCYCLES,VERSYS,,М
37827,KAWASAKI MOTORCYCLES,VERSYS-X,,М
12358,KAWASAKI MOTORCYCLES,VN,,М
14075,KAWASAKI MOTORCYCLES,VULCAN,,М
12359,KAWASAKI MOTORCYCLES,W,,М
12360,KAWASAKI MOTORCYCLES,Z,,М
12361,KAWASAKI MOTORCYCLES,ZEPHYR,,М
36222,KAWASAKI MOTORCYCLES,Z LTD,,М
12362,KAWASAKI MOTORCYCLES,ZR-7,,М
12363,KAWASAKI MOTORCYCLES,ZRX,,М
12364,KAWASAKI MOTORCYCLES,ZX,,М
12365,KAWASAKI MOTORCYCLES,ZXR,,М
12366,KAWASAKI MOTORCYCLES,ZZ-R,,М
36311,KEEWAY MOTORCYCLES,AGORA,,М
36417,KEEWAY MOTORCYCLES,BLACKSTER,,М
36416,KEEWAY MOTORCYCLES,CITYBLADE,,М
36312,KEEWAY MOTORCYCLES,F-ACT,,М
36313,KEEWAY MOTORCYCLES,LOGIK,,М
36316,KEEWAY MOTORCYCLES,RKV,,М
36314,KEEWAY MOTORCYCLES,RY6,,М
36315,KEEWAY MOTORCYCLES,SILVERBLADE,,М
37724,KEEWAY MOTORCYCLES,SPEED CRUISER,,М
36317,KEEWAY MOTORCYCLES,SUPERLIGHT,,М
37727,KEEWAY MOTORCYCLES,SUPER SHADOW,,М
37351,KEEWAY MOTORCYCLES,ZAHARA,,М
6667,KIA,AVELLA,,Л
6666,KIA,AVELLA Наклонная задняя часть,,Л
10891,KIA,BESTA автобус,,Л
4025,KIA,BESTA Фургон,,Л
6670,KIA,BONGO c бортовой платформой/ходовая часть,,Л
6672,KIA,BONGO c бортовой платформой/ходовая часть,,Л
7628,KIA,CAPITAL седан,,Л
7629,KIA,CAPITAL седан,,Л
4739,KIA,CARENS I (FC),,Л
5602,KIA,CARENS III вэн (UN),,Л
4943,KIA,CARENS II вэн (FJ),,Л
11139,KIA,CARENS IV,,Л
5604,KIA,CARNIVAL / GRAND CARNIVAL III (VQ),,Л
4349,KIA,CARNIVAL I (UP),,Л
4844,KIA,CARNIVAL II (GQ),,Л
10192,KIA,CEE'D (JD),,Л
10750,KIA,CEE'D Sportswagon (JD),,Л
6234,KIA,CEE'D SW (ED),,Л
5626,KIA,CEE'D Наклонная задняя часть (ED),,Л
8614,KIA,CERATO II седан (TD),,Л
8615,KIA,CERATO KOUP (TD),,Л
13626,KIA,CERATO KOUP (YD),,Л
5116,KIA,CERATO Наклонная задняя часть (LD),,Л
10833,KIA,CERATO седан,,Л
11578,KIA,CERATO седан,,Л
6671,KIA,CERES c бортовой платформой/ходовая часть,,Л
1580,KIA,CLARUS (K9A),,Л
3951,KIA,CLARUS универсал (GC),,Л
13504,KIA,ENTERPRISE,,Л
4598,KIA,JOICE,,Л
5129,KIA,K2500 (SD),,Л
5495,KIA,K2700 (SD),,Л
7936,KIA,K3600,,Л
38267,KIA,K3600 c бортовой платформой/ходовая часть (_D5_),,Л
4792,KIA,"MAGENTIS (GD, MS)",,Л
5494,KIA,MAGENTIS (MG),,Л
10898,KIA,MOHAVE,,Л
36798,KIA,NIRO,,Л
4986,KIA,OPIRUS (GH),,Л
10163,KIA,OPTIMA,,Л
14969,KIA,OPTIMA,,Л
36968,KIA,OPTIMA Sportswagon (JF),,Л
37886,KIA,PICANTO (JA),,Л
5128,KIA,PICANTO (SA),,Л
9134,KIA,PICANTO (TA),,Л
7630,KIA,PREGIO автобус,,Л
4144,KIA,PREGIO Фургон (TB),,Л
1547,KIA,PRIDE (DA),,Л
4348,KIA,PRIDE универсал,,Л
10751,KIA,PRO CEE´D (JD),,Л
6449,KIA,PRO CEE'D (ED),,Л
12779,KIA,QUORIS,,Л
4595,KIA,RETONA (CE),,Л
5436,KIA,RIO II (JB),,Л
9697,KIA,RIO III (UB),,Л
10575,KIA,RIO III седан (UB),,Л
5435,KIA,RIO II седан (JB),,Л
37619,KIA,"RIO IV (YB, SC)",,Л
38135,KIA,"RIO IV седан (SC, FB)",,Л
4750,KIA,RIO седан (DC_),,Л
4645,KIA,RIO универсал (DC),,Л
4352,KIA,ROADSTER,,Л
1581,KIA,SEPHIA (FA),,Л
1301,KIA,SEPHIA седан (FA),,Л
3565,KIA,SHUMA (FB),,Л
4794,KIA,SHUMA II (FB),,Л
4793,KIA,SHUMA II седан (FB),,Л
3564,KIA,SHUMA седан (FB),,Л
4938,KIA,SORENTO I (JC),,Л
8258,KIA,SORENTO II (XM),,Л
13620,KIA,SORENTO III (UM),,Л
7593,KIA,SOUL (AM),,Л
12796,KIA,SOUL II (PS),,Л
5115,KIA,SPECTRA седан (LD),,Л
5394,KIA,"SPORTAGE (JE_, KM_)",,Л
1302,KIA,SPORTAGE (K00),,Л
36216,KIA,"SPORTAGE (QL, QLE)",,Л
8751,KIA,SPORTAGE (SL),,Л
38292,KIA,TOWNER автобус,,Л
38293,KIA,TOWNER Фургон,,Л
8257,KIA,VENGA (YN),,Л
38382,KOENIGSEGG,CCR,,Л
36456,KREIDLER MOTORCYCLES,DICE,,М
36455,KREIDLER MOTORCYCLES,E-FLORETT,,М
12367,KREIDLER MOTORCYCLES,FLORETT,,М
36457,KREIDLER MOTORCYCLES,GALACTICA,,М
12368,KREIDLER MOTORCYCLES,LF,,М
12369,KREIDLER MOTORCYCLES,LF-F,,М
12370,KREIDLER MOTORCYCLES,LH,,М
12371,KREIDLER MOTORCYCLES,MF,,М
12372,KREIDLER MOTORCYCLES,MUSTANG,,М
12373,KREIDLER MOTORCYCLES,RMC,,М
12374,KREIDLER MOTORCYCLES,RMC-B,,М
12375,KREIDLER MOTORCYCLES,RMC-BG,,М
12376,KREIDLER MOTORCYCLES,RMC-S,,М
12377,KREIDLER MOTORCYCLES,RMC-S/SH,,М
12378,KREIDLER MOTORCYCLES,RS-G,,М
12379,KREIDLER MOTORCYCLES,RS-GS,,М
12380,KREIDLER MOTORCYCLES,RS-L,,М
36337,KSR MOTO MOTORCYCLES,CODE,,М
36334,KSR MOTO MOTORCYCLES,CRACKER,,М
36333,KSR MOTO MOTORCYCLES,EPICO,,М
36338,KSR MOTO MOTORCYCLES,GRS,,М
36332,KSR MOTO MOTORCYCLES,ONYX,,М
36341,KSR MOTO MOTORCYCLES,SOHO,,М
36335,KSR MOTO MOTORCYCLES,TOXIC,,М
36336,KSR MOTO MOTORCYCLES,TR,,М
36339,KSR MOTO MOTORCYCLES,TW,,М
9787,KTM,X-Bow Кабриолет,,Л
38957,KTM,X-Bow купе,,Л
12381,KTM MOTORCYCLES,50,,М
12382,KTM MOTORCYCLES,505,,М
12033,KTM MOTORCYCLES,80,,М
12023,KTM MOTORCYCLES,ADVENTURE,,М
12383,KTM MOTORCYCLES,ARK,,М
12384,KTM MOTORCYCLES,BAJA,,М
12385,KTM MOTORCYCLES,BORA,,М
12386,KTM MOTORCYCLES,CHRONO,,М
12387,KTM MOTORCYCLES,DUKE,,М
12029,KTM MOTORCYCLES,ENDURO,,М
13462,KTM MOTORCYCLES,EXC,,М
12388,KTM MOTORCYCLES,FOXI,,М
14365,KTM MOTORCYCLES,FREERIDE,,М
12389,KTM MOTORCYCLES,GO,,М
12022,KTM MOTORCYCLES,HARD ENDURO,,М
12390,KTM MOTORCYCLES,KROSS,,М
12031,KTM MOTORCYCLES,MILITARY,,М
12391,KTM MOTORCYCLES,OKAY,,М
12392,KTM MOTORCYCLES,PONY,,М
12026,KTM MOTORCYCLES,RACE,,М
14249,KTM MOTORCYCLES,RC,,М
13461,KTM MOTORCYCLES,SC,,М
12393,KTM MOTORCYCLES,SM,,М
12394,KTM MOTORCYCLES,STING,,М
12025,KTM MOTORCYCLES,SUPERBIKE,,М
12024,KTM MOTORCYCLES,SUPERMOTO,,М
12030,KTM MOTORCYCLES,SX,,М
13460,KTM MOTORCYCLES,SXC,,М
36682,KTM MOTORCYCLES,XC-W,,М
14974,KUBA MOTOR MC,AJAX,,М
14983,KUBA MOTOR MC,CARGO,,М
14975,KUBA MOTOR MC,CG,,М
14976,KUBA MOTOR MC,CITA,,М
14977,KUBA MOTOR MC,CR,,М
14984,KUBA MOTOR MC,FIGHTER,,М
14985,KUBA MOTOR MC,GOLF,,М
14986,KUBA MOTOR MC,HASAT,,М
14987,KUBA MOTOR MC,KB,,М
14988,KUBA MOTOR MC,KEE,,М
14978,KUBA MOTOR MC,KM,,М
14989,KUBA MOTOR MC,NIRVANA,,М
14979,KUBA MOTOR MC,PARS,,М
14980,KUBA MOTOR MC,PLATINUM,,М
14992,KUBA MOTOR MC,RAINBOW,,М
14981,KUBA MOTOR MC,RAVAN,,М
14982,KUBA MOTOR MC,RAZORE,,М
14990,KUBA MOTOR MC,STRIKE,,М
14991,KUBA MOTOR MC,SUPERLIGHT,,М
12395,KYMCO MOTORCYCLES,AGILITY,,М
37095,KYMCO MOTORCYCLES,AK,,М
12396,KYMCO MOTORCYCLES,CK,,М
12397,KYMCO MOTORCYCLES,COBRA,,М
12039,KYMCO MOTORCYCLES,DINK,,М
12398,KYMCO MOTORCYCLES,DJ,,М
12399,KYMCO MOTORCYCLES,DOWNTOWN,,М
12400,KYMCO MOTORCYCLES,FEVER,,М
12037,KYMCO MOTORCYCLES,FILLY,,М
12401,KYMCO MOTORCYCLES,GRAND DINK,,М
12402,KYMCO MOTORCYCLES,HEROISM,,М
12403,KYMCO MOTORCYCLES,HIPSTER,,М
14184,KYMCO MOTORCYCLES,K-XCT,,М
12404,KYMCO MOTORCYCLES,LIKE,,М
12405,KYMCO MOTORCYCLES,MOVIE,,М
12406,KYMCO MOTORCYCLES,MYROAD,,М
12407,KYMCO MOTORCYCLES,NEWSENTO,,М
