Id,City,Address,Status,Start,End,ProductsSelected,TotalPrice,TotalPriceCurrencyCode
33490,Киев,ул. Здолбуновская 17,Timeout,2019-03-30 11:29,2019-03-30 11:31,N,0.00,UAH
33491,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-03-30 11:29,2019-03-30 11:31,N,0.00,UAH
33492,Киев,ул. Семьи Cосниных 17,NewUser,2019-03-30 11:31,2019-03-30 11:32,N,0.00,UAH
33493,Киев,ул. Семьи Cосниных 17,NewUser,2019-03-30 11:32,2019-03-30 11:32,N,0.00,UAH
33494,Киев,ул. Семьи Cосниных 17,NewUser,2019-03-30 11:33,2019-03-30 11:33,N,0.00,UAH
33495,Киев,ул. Героев Сталинграда 8,Timeout,2019-03-30 11:30,2019-03-30 11:33,N,0.00,UAH
33496,Южный,ул. Химиков 29,NewUser,2019-03-30 11:30,2019-03-30 11:35,N,0.00,UAH
33497,Ужгород,ул. Гагарина 38,Timeout,2019-03-30 11:35,2019-03-30 11:36,N,0.00,UAH
33498,Киев,ул. Героев Сталинграда 8,NewUser,2019-03-30 11:36,2019-03-30 11:36,N,0.00,UAH
33499,Киев,ул. Петра Калнышевского 2,NewUser,2019-03-30 11:36,2019-03-30 11:37,N,0.00,UAH
33500,Киев,ул. Ярославская 55,NewUser,2019-03-30 11:35,2019-03-30 11:36,N,0.00,UAH
33501,Киев,ул. Радужная 8,Timeout,2019-03-30 11:37,2019-03-30 11:38,N,0.00,UAH
33502,Ужгород,ул. Гагарина 38,NewUser,2019-03-30 11:39,2019-03-30 11:39,N,0.00,UAH
33503,Киев,ул. Чернобыльская 16/80,NewUser,2019-03-30 11:37,2019-03-30 11:40,N,0.00,UAH
33504,Киев,пр. Правды 66,Timeout,2019-03-30 11:37,2019-03-30 11:40,N,0.00,UAH
33505,Киев,Харьковское шоссе 19,NewUser,2019-03-30 11:39,2019-03-30 11:40,N,0.00,UAH
33506,Хуст,ул. Львовская 208,NewUser,2019-03-30 11:40,2019-03-30 11:41,N,0.00,UAH
33507,Киев,ул. Драйзера 8,Timeout,2019-03-30 11:39,2019-03-30 11:41,N,0.00,UAH
33508,Киев,ул. Радужная 8,NewUser,2019-03-30 11:39,2019-03-30 11:41,N,0.00,UAH
33509,Киев,Харьковское шоссе 19,NewUser,2019-03-30 11:41,2019-03-30 11:41,N,0.00,UAH
33510,Киев,Харьковское шоссе 19,NewUser,2019-03-30 11:41,2019-03-30 11:42,N,0.00,UAH
33511,Виноградов,ул. Ивана Франко 135е,NewUser,2019-03-30 11:42,2019-03-30 11:42,N,0.00,UAH
33512,Киев,Харьковское шоссе 19,NewUser,2019-03-30 11:42,2019-03-30 11:43,N,0.00,UAH
33513,Киев,ул. Драйзера 8,Timeout,2019-03-30 11:41,2019-03-30 11:43,N,0.00,UAH
33514,Киев,пр. Победы 94,Timeout,2019-03-30 11:40,2019-03-30 11:44,N,0.00,UAH
33515,Киев,пр. Правды 66,NewUser,2019-03-30 11:43,2019-03-30 11:44,N,0.00,UAH
33516,Киев,ул. Жилянская 107,Timeout,2019-03-30 11:46,2019-03-30 11:47,N,0.00,UAH
33517,Киев,ул. Ярославская 55,NewUser,2019-03-30 11:46,2019-03-30 11:46,N,0.00,UAH
33518,Киев,Харьковское шоссе 19,NewUser,2019-03-30 11:47,2019-03-30 11:48,N,0.00,UAH
33519,Киев,Харьковское шоссе 19,NewUser,2019-03-30 11:48,2019-03-30 11:50,N,0.00,UAH
33520,Киев,ул. Чернобыльская 16/80,NewUser,2019-03-30 11:49,2019-03-30 11:50,N,0.00,UAH
33521,Киев,ул. Чернобыльская 16/80,NewUser,2019-03-30 11:50,2019-03-30 11:50,N,0.00,UAH
33522,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-03-30 11:48,2019-03-30 11:51,N,0.00,UAH
33523,Киев,Харьковское шоссе 19,Timeout,2019-03-30 11:50,2019-03-30 11:51,N,0.00,UAH
33524,Киев,ул. Глушкова 13б,Timeout,2019-03-30 11:51,2019-03-30 11:52,N,0.00,UAH
33525,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-03-30 11:51,2019-03-30 11:54,N,0.00,UAH
33526,Киев,ул. Гната Хоткевича 1,Timeout,2019-03-30 11:52,2019-03-30 11:55,N,0.00,UAH
33527,Берегово,ул. Мукачевская 190/2,NewUser,2019-03-30 11:54,2019-03-30 11:55,N,0.00,UAH
33528,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-03-30 11:53,2019-03-30 11:54,Y,22.00,UAH
33529,Одесса,пр. Глушко 26,Timeout,2019-03-30 11:54,2019-03-30 11:55,N,0.00,UAH
33530,Мукачево,ул. Матросова 19,Timeout,2019-03-30 11:54,2019-03-30 11:56,N,0.00,UAH
33531,Киев,пр. Броварской 17,NewUser,2019-03-30 11:55,2019-03-30 11:58,N,0.00,UAH
33532,Киев,ул. Семьи Cосниных 17,NewUser,2019-03-30 11:56,2019-03-30 11:58,N,0.00,UAH
33533,Киев,пр. Победы 94,Timeout,2019-03-30 11:56,2019-03-30 11:59,N,0.00,UAH
33534,Киев,ул. Леся Курбаса 6,Timeout,2019-03-30 11:55,2019-03-30 11:59,N,0.00,UAH
33535,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-03-30 11:54,2019-03-30 11:59,N,0.00,UAH
33536,Киев,ул. Семьи Cосниных 17,Timeout,2019-03-30 11:58,2019-03-30 12:00,N,0.00,UAH
33537,Киев,ул. Гната Хоткевича 1,Timeout,2019-03-30 11:58,2019-03-30 11:59,N,0.00,UAH
33538,Мукачево,ул. Матросова 19,Timeout,2019-03-30 11:58,2019-03-30 11:59,N,0.00,UAH
33539,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-03-30 11:58,2019-03-30 12:00,N,0.00,UAH
33540,Вышгород,ул. Набережная 11,Timeout,2019-03-30 12:00,2019-03-30 12:01,N,0.00,UAH
33541,Южный,ул. Химиков 29,Timeout,2019-03-30 12:01,2019-03-30 12:02,N,0.00,UAH
33542,Киев,ул. Радужная 8,Timeout,2019-03-30 12:00,2019-03-30 12:02,N,0.00,UAH
33543,Киев,ул. Петра Калнышевского 2,Timeout,2019-03-30 12:03,2019-03-30 12:05,N,0.00,UAH
33544,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-03-30 12:04,2019-03-30 12:04,N,0.00,UAH
33545,Киев,ул. Гната Хоткевича 1,Timeout,2019-03-30 12:03,2019-03-30 12:05,N,0.00,UAH
33546,Киев,ул. Радужная 8,NewUser,2019-03-30 12:02,2019-03-30 12:05,N,0.00,UAH
33547,Киев,ул. Бандеры 15а,Timeout,2019-03-30 12:03,2019-03-30 12:05,N,0.00,UAH
33548,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-03-30 12:05,2019-03-30 12:06,N,0.00,UAH
33549,Киев,пр. Победы 94,Timeout,2019-03-30 12:05,2019-03-30 12:06,N,0.00,UAH
33550,Южный,ул. Химиков 29,Timeout,2019-03-30 12:04,2019-03-30 12:06,N,0.00,UAH
33551,Хуст,ул. Львовская 208,NewUser,2019-03-30 12:07,2019-03-30 12:07,N,0.00,UAH
33552,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-03-30 12:05,2019-03-30 12:07,N,0.00,UAH
33553,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-03-30 12:07,2019-03-30 12:07,N,0.00,UAH
33554,Киев,ул. Гната Хоткевича 1,Timeout,2019-03-30 12:06,2019-03-30 12:08,N,0.00,UAH
33555,Киев,ул. Академика Филатова 7,Timeout,2019-03-30 12:09,2019-03-30 12:11,N,0.00,UAH
33556,Виноградов,ул. Ивана Франко 135е,NewUser,2019-03-30 12:10,2019-03-30 12:11,N,0.00,UAH
33557,Киев,ул. Бережанская 22,Timeout,2019-03-30 12:08,2019-03-30 12:11,N,0.00,UAH
33558,Киев,ул. Бандеры 15а,Timeout,2019-03-30 12:10,2019-03-30 12:11,N,0.00,UAH
33559,Вышгород,ул. Набережная 11,Timeout,2019-03-30 12:12,2019-03-30 12:13,N,0.00,UAH
33560,Киев,ул. Гната Хоткевича 1,NewUser,2019-03-30 12:13,2019-03-30 12:13,N,0.00,UAH
33561,Киев,ул. Академика Филатова 7,NewUser,2019-03-30 12:13,2019-03-30 12:13,N,0.00,UAH
33562,Мукачево,ул. Лавкивськая 1е,Timeout,2019-03-30 12:12,2019-03-30 12:13,N,0.00,UAH
33563,Киев,ул. Академика Филатова 7,NewUser,2019-03-30 12:14,2019-03-30 12:14,N,0.00,UAH
33564,Киев,ул. Здолбуновская 17,Timeout,2019-03-30 12:13,2019-03-30 12:14,N,0.00,UAH
33565,Киев,ул. Бандеры 15а,Timeout,2019-03-30 12:15,2019-03-30 12:16,N,0.00,UAH
33566,Киев,Харьковское шоссе 19,Timeout,2019-03-30 12:16,2019-03-30 12:18,N,0.00,UAH
33567,Киев,ул. Леся Курбаса 6,NewUser,2019-03-30 12:18,2019-03-30 12:19,N,0.00,UAH
33568,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-03-30 12:20,2019-03-30 12:21,N,0.00,UAH
33569,Киев,ул. Гната Хоткевича 1,Timeout,2019-03-30 12:14,2019-03-30 12:22,N,0.00,UAH
33570,Киев,ул. Чернобыльская 16/80,Timeout,2019-03-30 12:22,2019-03-30 12:23,N,0.00,UAH
33571,Киев,ул. Чернобыльская 16/80,NewUser,2019-03-30 12:23,2019-03-30 12:23,N,0.00,UAH
33572,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-03-30 12:22,2019-03-30 12:23,N,0.00,UAH
33573,Одесса,пр. Глушко 26,NewUser,2019-03-30 12:24,2019-03-30 12:24,N,0.00,UAH
33574,Киев,ул. Чернобыльская 16/80,NewUser,2019-03-30 12:24,2019-03-30 12:24,N,0.00,UAH
33575,Киев,Харьковское шоссе 19,Timeout,2019-03-30 12:23,2019-03-30 12:25,N,0.00,UAH
33576,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-03-30 12:24,2019-03-30 12:26,N,0.00,UAH
33577,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-03-30 12:24,2019-03-30 12:26,N,0.00,UAH
33578,Мукачево,ул. Матросова 19,NewUser,2019-03-30 12:28,2019-03-30 12:28,N,0.00,UAH
33579,Измаил,пр. Суворова 181,NewUser,2019-03-30 12:30,2019-03-30 12:30,N,0.00,UAH
33580,Киев,ул. Семьи Cосниных 17,Timeout,2019-03-30 12:29,2019-03-30 12:30,N,0.00,UAH
33581,Мукачево,ул. Матросова 19,NewUser,2019-03-30 12:28,2019-03-30 12:30,N,0.00,UAH
33582,Одесса,пр. Глушко 26,Timeout,2019-03-30 12:30,2019-03-30 12:31,N,0.00,UAH
33583,Киев,ул. Бережанская 22,NewUser,2019-03-30 12:31,2019-03-30 12:31,N,0.00,UAH
33584,Киев,ул. Бережанская 22,NewUser,2019-03-30 12:31,2019-03-30 12:32,N,0.00,UAH
33585,Мукачево,ул. Матросова 19,NewUser,2019-03-30 12:33,2019-03-30 12:33,N,0.00,UAH
33586,Киев,ул. Глушкова 13б,Timeout,2019-03-30 12:33,2019-03-30 12:34,N,0.00,UAH
33587,Мукачево,ул. Матросова 19,NewUser,2019-03-30 12:33,2019-03-30 12:35,N,0.00,UAH
33588,Киев,ул. Героев Сталинграда 8,Timeout,2019-03-30 12:34,2019-03-30 12:36,N,0.00,UAH
33589,Киев,пр. Победы 94,Timeout,2019-03-30 12:33,2019-03-30 12:38,N,0.00,UAH
33590,Киев,"пл. Печерская 2, Велика Кишеня",NewUser,2019-03-30 12:37,2019-03-30 12:38,N,0.00,UAH
33591,Киев,"пл. Печерская 2, Велика Кишеня",NewUser,2019-03-30 12:38,2019-03-30 12:38,N,0.00,UAH
33592,Киев,ул. Глушкова 13б,NewUser,2019-03-30 12:38,2019-03-30 12:38,N,0.00,UAH
33593,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-03-30 12:37,2019-03-30 12:39,N,0.00,UAH
33594,Мукачево,ул. Матросова 19,NewUser,2019-03-30 12:36,2019-03-30 12:39,N,0.00,UAH
33595,Киев,ул. Глушкова 13б,Timeout,2019-03-30 12:38,2019-03-30 12:40,N,0.00,UAH
33596,Измаил,пр. Суворова 181,Timeout,2019-03-30 12:41,2019-03-30 12:42,N,0.00,UAH
33597,Киев,ул. Чернобыльская 16/80,Timeout,2019-03-30 12:40,2019-03-30 12:42,N,0.00,UAH
33598,Киев,ул. Здолбуновская 17,Timeout,2019-03-30 12:40,2019-03-30 12:41,N,0.00,UAH
33599,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-03-30 12:41,2019-03-30 12:42,N,0.00,UAH
33600,Киев,ул. Радужная 8,Timeout,2019-03-30 12:40,2019-03-30 12:43,N,0.00,UAH
33601,Киев,ул. Шептицкого 4,Timeout,2019-03-30 12:42,2019-03-30 12:43,N,0.00,UAH
33602,Киев,пр. Правды 66,NewUser,2019-03-30 12:46,2019-03-30 12:47,N,0.00,UAH
33603,Киев,ул. Бандеры 15а,NewUser,2019-03-30 12:47,2019-03-30 12:47,N,0.00,UAH
33604,Одесса,ул. Заболотного 24,Timeout,2019-03-30 12:45,2019-03-30 12:47,N,0.00,UAH
33605,Вышгород,ул. Набережная 11,Timeout,2019-03-30 12:46,2019-03-30 12:48,N,0.00,UAH
33606,Киев,ул. Жилянская 107,Timeout,2019-03-30 12:47,2019-03-30 12:48,N,0.00,UAH
33607,Мукачево,ул. Лавкивськая 1е,Timeout,2019-03-30 12:47,2019-03-30 12:49,N,0.00,UAH
33608,Берегово,ул. Мукачевская 190/2,Timeout,2019-03-30 12:48,2019-03-30 12:49,N,0.00,UAH
33609,Киев,ул. Леся Курбаса 6,Timeout,2019-03-30 12:48,2019-03-30 12:49,N,0.00,UAH
33610,Вышгород,ул. Набережная 11,Timeout,2019-03-30 12:49,2019-03-30 12:51,N,0.00,UAH
33611,Киев,пр. Правды 66,Timeout,2019-03-30 12:47,2019-03-30 12:51,N,0.00,UAH
33612,Мукачево,ул. Матросова 19,Timeout,2019-03-30 12:48,2019-03-30 12:53,Y,899.00,UAH
33613,Измаил,пр. Суворова 181,NewUser,2019-03-30 12:56,2019-03-30 12:56,N,0.00,UAH
33614,Киев,ул. Леся Курбаса 6,Timeout,2019-03-30 12:55,2019-03-30 12:57,N,0.00,UAH
33615,Киев,ул. Петра Калнышевского 2,Timeout,2019-03-30 12:56,2019-03-30 12:57,N,0.00,UAH
33616,Киев,ул. Чернобыльская 16/80,Timeout,2019-03-30 12:57,2019-03-30 12:58,N,0.00,UAH
33617,Киев,ул. Здолбуновская 17,NewUser,2019-03-30 12:59,2019-03-30 12:59,N,0.00,UAH
33618,Ужгород,ул. Гагарина 38,NewUser,2019-03-30 12:59,2019-03-30 13:00,N,0.00,UAH
33619,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-03-30 12:59,2019-03-30 13:01,N,0.00,UAH
33620,Киев,ул. Радужная 8,NewUser,2019-03-30 13:00,2019-03-30 13:01,N,0.00,UAH
33621,Киев,ул. Здолбуновская 17,Timeout,2019-03-30 12:59,2019-03-30 13:00,N,0.00,UAH
33622,Киев,ул. Глушкова 13б,Timeout,2019-03-30 13:00,2019-03-30 13:02,N,0.00,UAH
33623,Ужгород,ул. Гагарина 38,Timeout,2019-03-30 13:00,2019-03-30 13:02,N,0.00,UAH
33624,Киев,ул. Гната Хоткевича 1,Timeout,2019-03-30 13:01,2019-03-30 13:02,N,0.00,UAH
33625,Измаил,пр. Суворова 181,Timeout,2019-03-30 13:01,2019-03-30 13:03,N,0.00,UAH
33626,Мукачево,ул. Лавкивськая 1е,NewUser,2019-03-30 13:02,2019-03-30 13:03,N,0.00,UAH
33627,Киев,ул. Здолбуновская 17,Timeout,2019-03-30 13:01,2019-03-30 13:04,N,0.00,UAH
33628,Мукачево,ул. Лавкивськая 1е,NewUser,2019-03-30 13:03,2019-03-30 13:04,N,0.00,UAH
33629,Вышгород,ул. Набережная 11,Timeout,2019-03-30 13:03,2019-03-30 13:05,N,0.00,UAH
33630,Киев,ул. Шептицкого 4,Timeout,2019-03-30 13:05,2019-03-30 13:06,N,0.00,UAH
33631,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-03-30 13:05,2019-03-30 13:07,N,0.00,UAH
33632,Киев,ул. Бандеры 15а,Timeout,2019-03-30 13:07,2019-03-30 13:09,N,0.00,UAH
33633,Одесса,ул. Заболотного 24,NewUser,2019-03-30 13:07,2019-03-30 13:09,N,0.00,UAH
33634,Измаил,пр. Суворова 181,Timeout,2019-03-30 13:07,2019-03-30 13:09,N,0.00,UAH
33635,Киев,ул. Глушкова 13б,Timeout,2019-03-30 13:09,2019-03-30 13:10,N,0.00,UAH
33636,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-03-30 13:10,2019-03-30 13:10,N,0.00,UAH
33637,Киев,ул. Здолбуновская 17,Timeout,2019-03-30 13:08,2019-03-30 13:10,N,0.00,UAH
33638,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-03-30 13:09,2019-03-30 13:11,N,0.00,UAH
33639,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-03-30 13:08,2019-03-30 13:10,N,0.00,UAH
33640,Киев,пр. Броварской 17,NewUser,2019-03-30 13:08,2019-03-30 13:11,N,0.00,UAH
33641,Киев,пр. Правды 66,Timeout,2019-03-30 13:10,2019-03-30 13:11,N,0.00,UAH
33642,Виноградов,ул. Ивана Франко 135е,Timeout,2019-03-30 13:08,2019-03-30 13:12,N,0.00,UAH
33643,Киев,пр. Броварской 17,NewUser,2019-03-30 13:11,2019-03-30 13:12,N,0.00,UAH
33644,Киев,ул. Петра Калнышевского 2,NewUser,2019-03-30 13:11,2019-03-30 13:12,N,0.00,UAH
33645,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-03-30 13:10,2019-03-30 13:12,N,0.00,UAH
33646,Ужгород,ул. Гагарина 38,NewUser,2019-03-30 13:12,2019-03-30 13:13,Y,1938.00,UAH
33647,Вышгород,ул. Набережная 11,Timeout,2019-03-30 13:11,2019-03-30 13:13,N,0.00,UAH
33648,Киев,ул. Леся Курбаса 6,Timeout,2019-03-30 13:11,2019-03-30 13:15,N,0.00,UAH
33649,Хуст,ул. Львовская 208,Timeout,2019-03-30 13:13,2019-03-30 13:14,N,0.00,UAH
33650,Одесса,ул. Малиновского 51,Timeout,2019-03-30 13:15,2019-03-30 13:17,N,0.00,UAH
33651,Киев,ул. Чернобыльская 16/80,Timeout,2019-03-30 13:15,2019-03-30 13:16,N,0.00,UAH
33652,Мукачево,ул. Матросова 19,Timeout,2019-03-30 13:17,2019-03-30 13:19,N,0.00,UAH
33653,Киев,ул. Семьи Cосниных 17,Timeout,2019-03-30 13:18,2019-03-30 13:19,N,0.00,UAH
33654,Киев,пр. Броварской 17,NewUser,2019-03-30 13:20,2019-03-30 13:21,N,0.00,UAH
33655,Свалява,ул. Борканюка 42,Timeout,2019-03-30 13:20,2019-03-30 13:22,N,0.00,UAH
33656,Мукачево,ул. Матросова 19,Timeout,2019-03-30 13:20,2019-03-30 13:22,N,0.00,UAH
33657,Киев,ул. Жилянская 107,Timeout,2019-03-30 13:20,2019-03-30 13:23,N,0.00,UAH
33658,Киев,ул. Бережанская 22,NewUser,2019-03-30 13:23,2019-03-30 13:23,N,0.00,UAH
33659,Киев,ул. Ярославская 55,NewUser,2019-03-30 13:22,2019-03-30 13:23,N,0.00,UAH
33660,Киев,ул. Драйзера 8,NewUser,2019-03-30 13:22,2019-03-30 13:24,N,0.00,UAH
33661,Киев,ул. Ярославская 55,NewUser,2019-03-30 13:23,2019-03-30 13:24,N,0.00,UAH
33662,Киев,ул. Драйзера 8,Timeout,2019-03-30 13:24,2019-03-30 13:25,N,0.00,UAH
33663,Киев,ул. Бережанская 22,Timeout,2019-03-30 13:23,2019-03-30 13:25,N,0.00,UAH
33664,Хуст,ул. Львовская 208,Timeout,2019-03-30 13:23,2019-03-30 13:26,N,0.00,UAH
33665,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-03-30 13:24,2019-03-30 13:26,N,0.00,UAH
33666,Мукачево,ул. Лавкивськая 1е,NewUser,2019-03-30 13:24,2019-03-30 13:26,N,0.00,UAH
33667,Мукачево,ул. Лавкивськая 1е,NewUser,2019-03-30 13:26,2019-03-30 13:27,N,0.00,UAH
33668,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-03-30 13:27,2019-03-30 13:27,N,0.00,UAH
33669,Киев,ул. Чернобыльская 16/80,Timeout,2019-03-30 13:26,2019-03-30 13:28,N,0.00,UAH
33670,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",NewUser,2019-03-30 13:28,2019-03-30 13:28,N,0.00,UAH
33671,Киев,пр. Победы 94,Timeout,2019-03-30 13:15,2019-03-30 13:28,N,0.00,UAH
33672,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-03-30 13:28,2019-03-30 13:29,N,0.00,UAH
33673,Свалява,ул. Борканюка 42,NewUser,2019-03-30 13:28,2019-03-30 13:28,N,0.00,UAH
33674,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-03-30 13:27,2019-03-30 13:29,N,0.00,UAH
33675,Киев,Харьковское шоссе 19,NewUser,2019-03-30 13:29,2019-03-30 13:29,N,0.00,UAH
33676,Свалява,ул. Борканюка 42,Timeout,2019-03-30 13:28,2019-03-30 13:30,N,0.00,UAH
33677,Хуст,ул. Львовская 208,NewUser,2019-03-30 13:29,2019-03-30 13:29,N,0.00,UAH
33678,Хуст,ул. Львовская 208,NewUser,2019-03-30 13:30,2019-03-30 13:30,N,0.00,UAH
33679,Берегово,ул. Мукачевская 190/2,Timeout,2019-03-30 13:29,2019-03-30 13:30,N,0.00,UAH
33680,Киев,Харьковское шоссе 19,NewUser,2019-03-30 13:29,2019-03-30 13:30,N,0.00,UAH
